Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
4161,20,56,68,78,3.8,1
4162,20,100,91,93,7.7,1
4163,21,80,71,69,4.8,1
4164,16,94,86,78,6.0,1
4165,22,85,80,96,6.0,1
4166,22,42,65,60,2.6,1
4167,16,63,70,79,3.5,1
4168,22,95,68,95,5.8,1
4169,16,67,54,60,0.9,1
4170,21,79,62,81,4.6,1
4171,19,59,53,83,3.3,1
4172,20,100,92,78,7.2,1
4173,21,93,84,74,5.7,1
4174,18,100,100,75,7.4,1
4175,17,79,50,57,4.9,1
4176,19,80,85,73,4.8,1
4177,18,75,77,74,4.4,1
4178,20,74,61,74,4.0,1
4179,22,100,100,99,10.4,1
4180,16,72,90,80,6.6,1
4181,20,60,20,71,2.9,1
4182,21,100,99,90,10.3,1
4183,17,85,85,70,4.2,1
4184,21,83,73,92,5.6,1
4185,19,100,89,83,6.9,1
4186,19,69,53,51,1.9,1
4187,17,55,73,78,3.3,1
4188,18,100,95,79,8.3,1
4189,18,90,70,63,4.6,1
4190,19,84,93,78,7.0,1
4191,19,67,80,77,4.1,1
4192,22,62,89,56,4.8,1
4193,16,100,98,100,8.6,1
4194,22,81,77,80,5.9,1
4195,22,77,70,82,4.3,1
4196,18,75,83,80,3.6,1
4197,17,62,77,59,3.8,1
4198,18,80,88,90,7.5,1
4199,16,89,68,81,6.5,1
4200,21,59,74,60,2.7,1
4201,19,80,93,69,5.2,1
4202,19,78,62,86,4.9,1
4203,16,79,75,76,5.6,1
4204,22,65,79,64,3.8,1
4205,17,100,97,100,7.2,1
4206,19,71,53,84,5.0,1
4207,20,84,68,82,5.7,1
4208,22,61,72,61,3.4,1
4209,19,70,69,82,3.5,1
4210,20,100,100,95,10.3,1
4211,16,100,100,100,8.6,1
4212,16,92,79,81,4.9,1
4213,22,100,100,79,8.1,1
4214,19,96,86,90,7.4,1
4215,18,56,69,52,3.7,1
4216,20,65,70,62,3.6,1
4217,17,87,100,85,6.3,1
4218,19,77,70,66,5.5,1
4219,17,67,80,44,4.2,1
4220,19,74,85,81,6.4,1
4221,18,43,65,59,2.1,1
4222,18,82,76,72,5.2,1
4223,22,60,73,59,2.5,1
4224,22,65,51,58,2.6,1
4225,18,66,68,55,3.6,1
4226,21,85,87,100,5.7,1
4227,18,81,59,70,3.6,1
4228,16,60,63,55,2.6,1
4229,16,81,96,71,6.0,1
4230,21,92,97,88,8.0,1
4231,20,98,95,78,6.3,1
4232,17,91,94,97,8.6,1
4233,19,94,83,100,7.8,1
4234,19,76,78,60,4.0,1
4235,21,71,79,84,6.3,1
4236,16,72,55,82,4.8,1
4237,22,98,82,80,7.1,1
4238,19,74,91,66,4.8,1
4239,16,57,78,48,3.4,1
4240,20,95,82,100,7.7,1
4241,17,92,63,84,5.6,1
4242,20,87,62,60,3.7,1
4243,21,73,82,62,4.0,1
4244,18,49,65,55,3.7,1
4245,18,69,60,64,3.0,1
4246,18,68,62,65,4.0,1
4247,20,74,78,69,5.7,1
4248,19,72,87,67,5.1,1
4249,17,65,71,77,4.1,1
4250,18,89,95,88,8.0,1
4251,21,47,56,37,1.0,0
4252,21,100,82,79,5.6,1
4253,18,66,86,65,4.7,1
4254,18,82,55,70,3.1,1
4255,17,87,85,95,5.7,1
4256,18,75,84,51,4.6,1
4257,17,96,100,82,7.5,1
4258,21,85,75,86,6.7,1
4259,18,100,100,96,8.8,1
4260,20,77,54,82,4.0,1
4261,22,78,84,91,7.8,1
4262,20,87,61,63,2.7,1
4263,21,60,51,78,4.8,1
4264,17,67,75,62,4.1,1
4265,20,64,92,87,6.2,1
4266,17,86,84,86,6.2,1
4267,20,60,54,65,3.2,1
4268,20,85,83,61,6.3,1
4269,17,76,96,61,4.2,1
4270,19,64,59,67,3.4,1
4271,20,85,67,73,5.0,1
4272,18,43,28,65,2.0,0
4273,22,95,100,94,6.9,1
4274,21,72,61,78,4.9,1
4275,19,75,77,82,4.9,1
4276,17,81,100,79,4.8,1
4277,19,100,100,89,8.3,1
4278,16,100,100,92,8.0,1
4279,16,90,91,79,7.7,1
4280,20,89,79,90,4.8,1
4281,20,69,62,48,2.8,1
4282,18,80,83,52,5.0,1
4283,22,82,52,100,5.6,1
4284,21,91,92,83,6.6,1
4285,19,95,86,88,5.6,1
4286,16,69,92,70,2.9,1
4287,20,82,69,79,3.9,1
4288,21,66,70,73,3.7,1
4289,19,93,89,88,6.1,1
4290,20,100,89,55,6.1,1
4291,20,81,71,72,6.4,1
4292,16,74,91,49,5.6,1
4293,16,49,37,41,0.9,0
4294,20,39,57,48,1.5,0
4295,17,59,64,71,4.7,1
4296,20,93,75,65,5.2,1
4297,21,100,88,86,7.5,1
4298,20,69,75,70,5.2,1
4299,18,49,62,66,3.0,1
4300,22,83,90,91,6.3,1
4301,18,92,75,77,5.0,1
4302,18,69,81,77,4.2,1
4303,17,55,48,57,1.8,1
4304,17,84,83,89,5.2,1
4305,20,85,70,98,5.5,1
4306,18,78,84,36,3.0,1
4307,17,84,92,96,6.5,1
4308,16,89,77,68,6.3,1
4309,20,83,98,77,5.1,1
4310,21,79,83,77,5.0,1
4311,22,83,81,93,6.9,1
4312,19,70,80,78,5.7,1
4313,20,53,53,66,3.6,1
4314,19,84,60,76,4.6,1
4315,18,80,99,77,6.1,1
4316,22,51,37,29,0.9,0
4317,19,65,47,63,3.1,1
4318,18,81,94,75,6.4,1
4319,16,89,100,80,7.4,1
4320,19,97,100,76,7.0,1
4321,22,95,100,64,6.8,1
4322,20,87,100,72,5.3,1
4323,18,58,51,62,2.9,1
4324,20,68,70,81,4.6,1
4325,22,49,30,44,1.0,0
4326,17,100,81,100,7.6,1
4327,18,48,78,71,3.4,1
4328,19,63,72,56,3.9,1
4329,18,100,100,82,7.1,1
4330,20,56,44,78,1.8,1
4331,16,66,53,68,2.6,1
4332,18,79,87,72,5.5,1
4333,19,71,96,90,6.0,1
4334,17,95,56,60,4.9,1
4335,21,90,73,68,4.9,1
4336,16,99,99,64,7.5,1
4337,17,81,95,89,6.3,1
4338,18,83,95,68,6.0,1
4339,20,95,87,83,6.6,1
4340,22,72,57,54,4.4,1
4341,20,100,83,100,9.3,1
4342,19,59,42,46,0.4,0
4343,20,100,93,76,7.9,1
4344,16,82,80,80,6.8,1
4345,20,84,91,79,5.5,1
4346,19,76,64,81,5.2,1
4347,21,80,66,90,4.7,1
4348,18,96,100,100,7.2,1
4349,22,100,67,66,4.9,1
4350,18,72,70,58,3.5,1
4351,20,93,89,70,6.8,1
4352,17,100,100,83,8.2,1
4353,18,50,60,61,1.1,1
4354,21,100,100,85,9.7,1
4355,20,61,45,60,2.9,1
4356,22,70,49,60,3.1,1
4357,19,64,63,51,2.5,1
4358,21,90,65,60,5.0,1
4359,20,60,70,38,2.4,1
4360,21,62,64,46,2.7,1
4361,18,54,46,65,3.6,1
4362,22,97,100,83,5.3,1
4363,19,80,76,95,5.5,1
4364,20,90,91,93,7.5,1
4365,16,100,98,95,7.4,1
4366,19,100,89,100,7.0,1
4367,16,71,85,75,4.5,1
4368,21,31,38,63,1.3,0
4369,17,43,64,48,1.3,1
4370,19,100,99,94,7.0,1
4371,21,95,79,87,6.7,1
4372,16,56,71,65,3.8,1
4373,18,64,71,74,2.1,1
4374,18,61,68,49,2.9,1
4375,17,75,80,67,5.3,1
4376,19,77,87,90,5.4,1
4377,19,100,100,98,7.1,1
4378,19,78,64,69,4.1,1
4379,21,61,75,75,4.5,1
4380,22,100,100,94,7.3,1
4381,22,46,48,53,0.7,0
4382,17,80,72,81,5.6,1
4383,19,70,75,61,4.3,1
4384,21,82,82,97,6.4,1
4385,18,81,90,78,6.0,1
4386,16,71,84,55,3.6,1
4387,21,69,78,70,4.0,1
4388,22,48,34,51,0.4,0
4389,22,84,91,88,6.5,1
4390,18,91,49,88,5.5,1
4391,18,100,95,87,7.8,1
4392,16,73,82,69,4.2,1
4393,18,99,94,76,6.8,1
4394,17,68,63,64,2.9,1
4395,16,34,67,35,0.0,0
4396,18,84,55,67,4.8,1
4397,20,48,51,79,3.9,1
4398,21,36,68,63,2.9,1
4399,18,91,100,100,6.8,1
4400,17,100,100,100,7.4,1
4401,19,80,71,78,5.2,1
4402,18,84,64,76,4.6,1
4403,22,68,65,72,5.1,1
4404,22,78,71,78,3.7,1
4405,22,100,72,85,6.1,1
4406,19,48,68,66,1.9,1
4407,22,70,62,55,2.9,1
4408,20,67,57,50,3.4,1
4409,18,93,76,87,6.1,1
4410,22,91,54,79,4.4,1
4411,16,100,86,92,7.7,1
4412,19,100,81,90,6.6,1
4413,20,54,70,56,3.4,1
4414,16,97,84,93,6.3,1
4415,16,89,61,83,4.2,1
4416,16,77,68,91,5.9,1
4417,16,90,86,86,6.7,1
4418,18,100,67,100,7.2,1
4419,22,87,75,64,5.4,1
4420,21,92,100,100,8.2,1
4421,18,88,80,88,5.9,1
4422,18,79,81,82,5.3,1
4423,20,65,73,61,4.4,1
4424,20,83,51,69,3.7,1
4425,22,86,100,76,5.8,1
4426,21,91,73,54,5.2,1
4427,20,72,80,65,5.5,1
4428,22,93,76,93,6.0,1
4429,22,94,94,73,5.5,1
4430,17,100,87,100,9.0,1
4431,21,66,84,80,3.9,1
4432,20,74,79,86,5.9,1
4433,21,67,67,65,4.5,1
4434,18,36,35,55,0.1,0
4435,18,67,95,74,4.6,1
4436,21,57,44,64,3.1,1
4437,17,80,69,64,4.9,1
4438,17,81,60,68,4.9,1
4439,21,97,60,69,5.8,1
4440,20,63,84,78,3.9,1
4441,19,73,71,87,4.2,1
4442,17,87,72,93,6.4,1
4443,16,62,75,67,3.4,1
4444,18,47,46,49,1.3,0
4445,21,80,71,82,5.3,1
4446,16,99,98,83,7.1,1
4447,21,87,81,83,6.4,1
4448,22,95,68,68,5.4,1
4449,18,82,100,97,7.5,1
4450,18,100,90,95,7.2,1
4451,17,70,81,80,4.3,1
4452,17,82,75,84,5.5,1
4453,16,84,93,83,5.6,1
4454,22,85,75,62,4.8,1
4455,21,89,100,76,7.3,1
4456,22,71,87,76,4.7,1
4457,18,77,84,81,4.0,1
4458,16,23,42,42,0.0,0
4459,19,66,70,65,3.4,1
4460,16,51,56,59,2.4,1
4461,20,69,65,54,4.9,1
4462,16,43,83,62,2.5,1
4463,22,97,76,76,6.2,1
4464,20,99,100,94,7.2,1
4465,20,72,85,74,4.9,1
4466,20,62,65,61,3.0,1
4467,19,73,79,76,5.6,1
4468,16,100,100,94,8.8,1
4469,22,100,91,79,8.2,1
4470,16,58,58,68,2.2,1
4471,19,60,42,50,2.1,1
4472,18,34,62,49,1.6,0
4473,17,65,58,62,2.7,1
4474,22,66,68,65,5.5,1
4475,22,75,53,62,3.9,1
4476,16,64,63,85,3.3,1
4477,17,100,90,91,7.1,1
4478,21,82,78,72,6.1,1
4479,21,60,59,31,1.6,1
4480,19,84,95,98,7.0,1
4481,21,89,84,69,6.0,1
4482,22,68,73,75,6.1,1
4483,21,80,60,63,3.9,1
4484,18,94,57,62,4.6,1
4485,18,41,47,50,1.1,0
4486,18,94,95,79,6.7,1
4487,21,68,48,69,3.0,1
4488,19,50,58,66,3.3,1
4489,20,58,63,79,3.2,1
4490,20,100,100,100,8.6,1
4491,17,93,50,56,3.7,1
4492,20,100,100,82,6.9,1
4493,20,77,86,98,5.0,1
4494,18,74,57,52,3.3,1
4495,18,66,50,71,3.0,1
4496,21,75,71,73,3.7,1
4497,17,68,81,65,4.9,1
4498,16,100,73,73,6.2,1
4499,22,65,57,89,4.1,1
4500,17,64,59,89,4.0,1
4501,17,71,65,68,3.2,1
4502,19,64,61,45,2.6,1
4503,21,59,84,73,2.4,1
4504,19,100,65,71,7.0,1
4505,17,59,61,76,3.9,1
4506,17,91,64,51,4.1,1
4507,17,64,73,67,3.7,1
4508,20,74,79,81,4.4,1
4509,22,100,79,48,5.7,1
4510,22,64,88,63,4.0,1
4511,19,93,66,79,5.4,1
4512,17,100,88,88,7.8,1
4513,22,58,50,58,3.4,1
4514,18,68,68,68,4.1,1
4515,22,96,82,94,6.3,1
4516,21,100,100,100,8.0,1
4517,21,62,81,67,2.5,1
4518,22,36,71,71,1.6,1
4519,18,86,62,69,5.0,1
4520,21,76,76,80,4.8,1
4521,20,80,96,72,6.4,1
4522,22,92,92,100,6.1,1
4523,20,90,100,75,4.9,1
4524,22,96,89,96,7.1,1
4525,16,78,68,47,3.6,1
4526,16,87,100,85,5.4,1
4527,16,65,65,61,2.6,1
4528,21,76,69,79,4.9,1
4529,20,64,45,57,2.1,1
4530,20,71,64,60,2.8,1
4531,20,100,100,92,8.4,1
4532,18,48,64,52,1.4,1
4533,20,86,63,88,4.6,1
4534,18,97,90,81,6.7,1
4535,16,100,100,100,9.4,1
4536,16,79,78,78,5.4,1
4537,21,78,91,93,5.5,1
4538,22,60,77,88,5.1,1
4539,16,100,99,70,7.1,1
4540,22,100,91,65,5.9,1
4541,22,82,61,60,3.8,1
4542,21,99,100,71,7.2,1
4543,17,67,57,65,4.1,1
4544,17,45,39,56,1.8,0
4545,19,55,48,62,1.8,1
4546,21,86,62,74,4.6,1
4547,19,74,85,76,5.2,1
4548,19,100,100,97,6.9,1
4549,17,76,99,92,6.3,1
4550,21,83,68,97,5.2,1
4551,17,96,79,89,7.0,1
4552,19,80,88,48,5.0,1
4553,21,53,44,64,2.4,1
4554,19,56,44,81,2.0,1
4555,20,96,99,100,7.6,1
4556,22,56,38,61,0.5,1
4557,21,93,75,73,4.6,1
4558,21,100,100,100,11.0,1
4559,22,70,82,94,5.9,1
4560,19,79,84,68,4.6,1
4561,20,55,60,49,1.6,1
4562,18,100,100,99,8.2,1
4563,22,100,100,100,7.4,1
4564,17,100,95,53,6.4,1
4565,19,88,76,72,5.0,1
4566,22,94,67,60,6.1,1
4567,22,85,73,71,4.7,1
4568,21,67,67,82,3.1,1
4569,17,85,91,79,6.9,1
4570,17,93,81,71,4.9,1
4571,17,89,100,88,6.0,1
4572,22,68,69,84,4.8,1
4573,18,75,78,90,5.9,1
4574,16,70,91,75,5.0,1
4575,19,66,77,80,4.8,1
4576,16,87,83,81,5.1,1
4577,22,100,100,100,10.9,1
4578,16,100,79,65,6.6,1
4579,22,100,98,96,10.2,1
4580,16,89,79,90,5.0,1
4581,17,81,61,95,4.4,1
4582,20,66,49,61,2.9,1
4583,17,100,100,100,8.2,1
4584,17,64,56,60,3.2,1
4585,21,100,87,100,8.6,1
4586,21,54,47,56,3.0,1
4587,16,93,100,96,6.8,1
4588,22,46,53,48,1.8,0
4589,17,84,65,59,4.1,1
4590,16,87,79,75,5.0,1
4591,21,91,69,76,3.8,1
4592,20,70,68,75,4.7,1
4593,19,71,70,68,4.7,1
4594,16,93,96,74,6.6,1
4595,20,39,57,31,0.8,0
4596,19,76,59,63,3.9,1
4597,18,99,100,88,7.5,1
4598,16,83,100,87,6.1,1
4599,16,100,91,77,7.5,1
4600,18,73,83,91,6.5,1
4601,18,67,50,55,2.8,1
4602,16,84,78,77,6.3,1
4603,18,89,82,89,5.2,1
4604,17,100,100,74,9.5,1
4605,19,70,96,71,6.6,1
4606,19,85,80,81,6.0,1
4607,19,90,81,82,6.3,1
4608,17,63,75,61,5.9,1
4609,22,89,96,74,5.9,1
4610,18,70,70,82,4.5,1
4611,20,76,90,68,6.1,1
4612,18,88,87,98,6.9,1
4613,16,88,100,79,7.1,1
4614,21,89,83,65,6.9,1
4615,19,100,89,100,8.0,1
4616,18,100,86,90,7.2,1
4617,20,89,91,66,6.3,1
4618,16,72,78,55,2.7,1
4619,17,51,66,80,2.7,1
4620,22,77,81,79,4.5,1
4621,17,100,84,87,5.1,1
4622,20,86,76,79,7.8,1
4623,16,23,41,58,0.0,0
4624,19,75,58,46,2.9,1
4625,18,79,72,57,4.6,1
4626,16,57,53,72,3.0,1
4627,22,55,76,50,3.4,1
4628,17,71,70,85,4.0,1
4629,22,66,64,49,3.1,1
4630,22,69,64,55,3.5,1
4631,20,90,88,100,7.7,1
4632,20,86,64,75,6.2,1
4633,18,86,90,92,6.5,1
4634,20,85,77,62,4.9,1
4635,20,85,97,83,7.0,1
4636,16,94,89,93,6.7,1
4637,19,100,72,72,6.2,1
4638,18,58,58,78,3.7,1
4639,16,65,86,65,4.1,1
4640,19,95,95,88,7.1,1
4641,22,42,79,57,4.0,1
4642,16,44,69,50,2.4,1
4643,21,74,57,59,3.9,1
4644,16,100,94,86,8.1,1
4645,20,81,77,85,3.9,1
4646,19,83,72,91,5.7,1
4647,18,67,63,72,3.8,1
4648,18,84,81,76,6.5,1
4649,19,85,75,72,6.1,1
4650,20,43,54,46,2.0,0
4651,17,82,74,74,5.5,1
4652,16,43,48,57,1.6,0
4653,20,59,72,75,3.9,1
4654,21,73,88,75,5.0,1
4655,22,100,100,100,8.7,1
4656,19,86,83,88,5.6,1
4657,16,74,86,61,3.5,1
4658,18,65,80,83,4.4,1
4659,22,94,99,74,6.8,1
4660,17,85,64,72,3.5,1
4661,21,100,87,88,7.2,1
4662,18,59,74,70,4.0,1
4663,19,55,75,60,3.2,1
4664,16,88,72,82,4.0,1
4665,19,58,47,49,1.8,1
4666,22,43,31,64,0.7,0
4667,16,75,56,89,4.8,1
4668,20,81,76,79,4.9,1
4669,17,86,90,74,5.5,1
4670,20,73,47,64,4.8,1
4671,20,100,100,81,9.7,1
4672,19,76,69,82,5.3,1
4673,22,59,61,45,2.2,1
4674,17,55,53,51,2.8,1
4675,16,67,62,81,5.0,1
4676,16,87,63,64,4.1,1
4677,21,59,50,62,2.5,1
4678,18,96,76,79,4.9,1
4679,21,59,73,92,4.9,1
4680,21,91,100,96,8.2,1
4681,16,70,64,58,3.2,1
4682,19,72,83,69,4.2,1
4683,20,94,94,87,8.2,1
4684,22,96,89,99,5.7,1
4685,20,56,68,68,3.2,1
4686,20,80,63,73,3.6,1
4687,17,60,68,75,2.6,1
4688,16,70,68,66,5.2,1
4689,22,90,100,71,7.1,1
4690,19,100,90,94,8.3,1
4691,17,53,39,41,2.0,0
4692,18,100,71,80,6.7,1
4693,19,96,80,52,5.3,1
4694,21,75,66,57,4.5,1
4695,19,71,73,83,4.2,1
4696,19,45,37,56,1.2,0
4697,20,93,91,100,6.3,1
4698,19,74,61,59,2.4,1
4699,21,55,61,65,3.5,1
4700,21,88,90,82,5.8,1
4701,16,52,58,92,1.4,1
4702,19,41,59,70,2.4,1
4703,20,90,100,80,7.4,1
4704,19,74,91,80,5.2,1
4705,18,77,58,68,3.7,1
4706,18,91,92,84,5.3,1
4707,20,71,75,100,6.3,1
4708,16,100,100,94,7.2,1
4709,16,67,72,57,2.8,1
4710,21,69,60,83,3.0,1
4711,21,91,84,67,6.2,1
4712,17,99,82,79,6.3,1
4713,20,70,48,68,2.3,1
4714,19,47,55,54,3.0,1
4715,22,76,80,72,4.6,1
4716,20,77,87,67,5.0,1
4717,17,75,77,75,5.1,1
4718,21,53,45,51,2.3,0
4719,20,82,63,76,5.1,1
4720,20,55,65,62,3.6,1
4721,21,68,54,75,2.7,1
4722,17,76,91,79,5.0,1
4723,21,87,67,81,4.8,1
4724,16,86,95,86,6.6,1
4725,19,59,57,60,3.3,1
4726,21,74,77,81,5.5,1
4727,17,49,57,58,1.9,1
4728,18,67,79,45,4.5,1
4729,16,91,88,80,5.9,1
4730,18,99,77,88,6.1,1
4731,22,92,85,73,6.1,1
4732,21,92,83,94,6.6,1
4733,16,77,53,73,4.1,1
4734,19,87,86,76,6.0,1
4735,21,100,100,100,8.7,1
4736,19,69,89,65,4.1,1
4737,20,100,100,94,7.8,1
4738,18,68,92,82,6.8,1
4739,16,54,42,78,4.5,1
4740,19,87,100,87,4.6,1
4741,17,79,95,71,5.2,1
4742,19,100,97,94,6.6,1
4743,17,80,83,76,5.8,1
4744,21,89,43,66,4.1,1
4745,16,45,49,45,0.8,0
4746,19,94,86,64,6.3,1
4747,22,44,32,57,1.1,0
4748,19,49,63,61,2.3,1
4749,22,56,86,71,4.2,1
4750,16,68,64,77,2.6,1
4751,19,88,85,96,5.6,1
4752,17,76,77,85,4.4,1
4753,19,81,84,82,6.6,1
4754,18,68,63,52,1.8,1
4755,21,70,86,56,3.7,1
4756,20,87,77,75,5.0,1
4757,17,80,68,75,5.1,1
4758,18,80,70,89,6.4,1
4759,22,75,70,52,3.2,1
4760,21,77,78,65,4.1,1
4761,16,86,88,62,6.0,1
4762,17,49,43,40,0.6,0
4763,20,94,85,89,5.8,1
4764,21,98,81,71,6.5,1
4765,22,41,49,77,2.3,1
4766,20,60,60,82,4.4,1
4767,16,100,86,98,8.0,1
4768,16,83,92,97,6.3,1
4769,22,76,80,79,5.9,1
4770,17,99,82,78,7.0,1
4771,22,98,85,95,8.6,1
4772,19,75,85,56,5.0,1
4773,16,82,84,83,4.2,1
4774,21,80,78,83,7.0,1
4775,19,63,72,64,4.6,1
4776,18,48,52,56,3.1,1
4777,20,62,67,68,3.9,1
4778,19,85,88,79,5.6,1
4779,20,66,90,67,4.1,1
4780,22,89,66,69,4.3,1
4781,19,67,70,68,2.9,1
4782,22,100,100,80,7.9,1
4783,18,87,70,73,4.3,1
4784,16,55,81,63,3.6,1
4785,18,79,64,45,3.8,1
4786,16,90,93,72,6.6,1
4787,22,84,77,72,6.1,1
4788,16,78,76,87,4.0,1
4789,20,76,82,80,5.1,1
4790,21,86,95,81,5.6,1
4791,18,67,89,61,3.6,1
4792,19,58,66,50,1.9,1
4793,18,82,92,67,6.0,1
4794,20,78,63,63,3.7,1
4795,16,66,56,95,5.9,1
4796,20,91,96,64,5.6,1
4797,17,61,99,69,5.1,1
4798,17,65,74,79,4.1,1
4799,19,74,55,77,3.7,1
4800,20,41,77,53,2.7,1
4801,22,72,81,80,3.8,1
4802,19,75,60,76,6.1,1
4803,22,92,98,79,7.8,1
4804,19,89,97,100,7.5,1
4805,17,68,59,77,5.3,1
4806,19,85,83,89,7.8,1
4807,17,95,85,73,4.4,1
4808,16,57,59,48,2.4,1
4809,22,98,92,91,8.8,1
4810,20,83,76,97,6.1,1
4811,19,55,40,76,1.9,1
4812,17,100,99,81,8.1,1
4813,18,55,75,61,3.5,1
4814,22,62,83,68,3.9,1
4815,19,100,82,89,7.0,1
4816,21,87,91,80,7.7,1
4817,16,44,69,70,3.0,1
4818,16,99,100,100,7.9,1
4819,18,74,93,94,6.7,1
4820,17,58,81,73,3.4,1
4821,19,63,95,72,4.5,1
4822,22,91,78,100,8.0,1
4823,17,55,73,62,1.9,1
4824,16,100,100,75,7.8,1
4825,17,85,74,68,6.7,1
4826,16,87,89,84,6.0,1
4827,17,73,86,90,5.3,1
4828,18,100,91,100,8.9,1
4829,20,98,100,100,9.2,1
4830,18,72,70,56,3.8,1
4831,18,92,72,82,6.2,1
4832,20,100,98,100,8.7,1
4833,20,49,82,70,3.4,1
4834,19,100,100,79,5.5,1
4835,22,100,77,93,7.0,1
4836,22,66,17,53,1.0,0
4837,19,100,100,98,6.7,1
4838,18,52,83,64,2.8,1
4839,18,89,90,77,5.4,1
4840,16,91,89,77,7.3,1
4841,16,40,30,59,0.2,0
4842,22,81,95,74,6.6,1
4843,19,100,100,100,9.1,1
4844,21,80,61,77,3.9,1
4845,21,93,88,100,6.2,1
4846,19,100,90,93,7.7,1
4847,16,40,63,71,1.8,1
4848,22,73,62,84,6.5,1
4849,22,100,95,80,7.0,1
4850,16,100,81,100,6.3,1
4851,21,83,100,62,5.2,1
4852,17,68,66,95,3.0,1
4853,17,100,100,100,7.8,1
4854,16,82,66,69,5.1,1
4855,17,70,61,71,3.2,1
4856,20,83,77,56,4.4,1
4857,19,84,77,85,5.7,1
4858,19,51,52,59,1.9,1
4859,16,83,80,84,5.0,1
4860,18,96,50,65,4.2,1
4861,21,93,89,92,7.7,1
4862,16,46,60,58,1.3,1
4863,17,77,85,81,6.9,1
4864,21,100,100,100,7.8,1
4865,18,45,52,54,1.3,1
4866,17,38,30,58,1.6,0
4867,22,100,100,87,8.6,1
4868,20,80,51,46,3.2,1
4869,17,100,100,97,11.2,1
4870,20,48,45,59,1.4,1
4871,21,96,73,68,5.3,1
4872,20,79,89,83,5.0,1
4873,21,64,55,90,4.6,1
4874,21,94,77,88,5.9,1
4875,21,99,76,85,6.0,1
4876,21,75,90,80,4.7,1
4877,21,65,58,75,3.0,1
4878,17,83,80,91,7.1,1
4879,21,81,88,90,6.3,1
4880,17,78,67,69,5.2,1
4881,21,90,76,71,6.2,1
4882,20,85,95,78,6.5,1
4883,22,64,32,62,3.5,1
4884,21,87,73,77,6.1,1
4885,18,61,61,81,3.9,1
4886,21,90,100,54,6.6,1
4887,21,88,79,70,4.6,1
4888,20,83,85,90,6.2,1
4889,19,63,69,77,4.1,1
4890,20,100,87,73,6.3,1
4891,18,66,65,82,3.0,1
4892,19,73,79,60,5.1,1
4893,16,100,100,83,7.0,1
4894,16,89,78,76,5.9,1
4895,18,77,81,73,5.4,1
4896,20,100,100,100,8.6,1
4897,17,93,100,87,7.0,1
4898,18,100,80,88,6.7,1
4899,22,97,81,92,6.3,1
4900,19,71,70,77,6.6,1
4901,19,100,100,93,8.3,1
4902,21,70,53,88,4.2,1
4903,16,100,97,91,7.0,1
4904,19,92,100,67,5.7,1
4905,18,76,94,60,4.2,1
4906,19,77,71,83,4.8,1
4907,18,100,75,64,5.4,1
4908,17,63,64,59,3.3,1
4909,21,86,99,87,6.7,1
4910,16,72,74,73,4.8,1
4911,19,81,75,92,5.2,1
4912,18,100,100,64,7.7,1
4913,20,92,79,82,5.3,1
4914,16,100,96,90,8.1,1
4915,17,79,59,83,4.0,1
4916,18,60,73,59,2.8,1
4917,22,81,75,69,4.4,1
4918,22,47,41,44,0.0,0
4919,21,93,67,78,6.8,1
4920,21,65,73,55,2.9,1
4921,17,78,54,66,3.8,1
4922,17,93,92,100,6.4,1
4923,21,84,69,70,5.2,1
4924,19,86,57,62,4.1,1
4925,19,49,59,45,0.9,1
4926,18,94,96,90,7.6,1
4927,20,77,87,100,6.4,1
4928,18,100,100,91,9.1,1
4929,20,67,91,95,3.8,1
4930,17,64,53,62,2.1,1
4931,16,100,75,75,7.0,1
4932,18,66,91,66,4.6,1
4933,18,81,69,61,6.3,1
4934,20,100,100,95,8.2,1
4935,17,78,79,91,5.8,1
4936,17,80,80,77,5.3,1
4937,22,78,95,86,5.5,1
4938,20,43,44,59,1.7,0
4939,17,100,85,100,7.2,1
4940,21,99,100,78,7.3,1
4941,19,100,100,91,6.1,1
4942,22,59,85,77,2.0,1
4943,21,91,58,100,4.8,1
4944,16,95,92,100,7.9,1
4945,18,63,56,70,3.9,1
4946,22,100,100,78,7.4,1
4947,16,74,78,66,5.1,1
4948,18,81,97,81,6.4,1
4949,19,61,66,90,4.2,1
4950,17,100,86,70,5.2,1
4951,21,84,81,82,5.9,1
4952,20,66,63,72,2.8,1
4953,21,85,73,41,5.5,1
4954,19,32,58,33,0.0,0
4955,16,67,53,89,3.8,1
4956,20,97,83,93,6.1,1
4957,17,85,100,99,7.2,1
4958,19,93,98,70,5.9,1
4959,20,71,47,74,2.2,1
4960,19,99,82,78,7.1,1
4961,19,74,67,62,2.7,1
4962,17,75,93,89,6.2,1
4963,22,44,75,70,2.8,1
4964,18,70,49,71,3.5,1
4965,20,58,79,61,3.1,1
4966,17,91,68,56,5.3,1
4967,19,73,90,73,4.6,1
4968,17,89,64,57,6.0,1
4969,22,80,63,81,5.0,1
4970,18,57,76,46,2.0,1
4971,21,79,100,76,5.6,1
4972,20,38,53,48,1.5,0
4973,18,63,60,70,3.2,1
4974,16,88,71,62,4.3,1
4975,20,66,75,72,4.1,1
4976,18,47,59,57,1.7,1
4977,19,100,92,91,7.7,1
4978,20,94,76,99,8.3,1
4979,20,100,100,88,9.5,1
4980,17,87,74,75,7.3,1
4981,19,70,80,85,4.2,1
